Id,SalePrice
2734,127839.6403414918
2735,137706.9726914416
2736,136823.2519103209
2737,122446.28910038521
2738,141817.35788122634
2739,148548.61174366166
2740,138128.60087284222
2741,138092.08455568628
2742,154674.9075657574
2743,175804.57022490416
2744,168222.3123548561
2745,146712.40708334566
2746,137090.3912865765
2747,144189.2089609857
2748,121400.98702563644
2749,133153.9730919283
2750,129933.50454538355
2751,139002.50920270005
2752,154362.84958354034
2753,146145.1963967347
2754,207250.05647021244
2755,140254.4253192429
2756,101507.47090915937
2757,69537.70185487939
2758,96523.46661833928
2759,165274.63057834178
2760,117214.98569648835
2761,143081.8010132796
2762,136499.97250139024
2763,178098.8006676399
2764,140967.6235377833
2765,274319.359092772
2766,106493.28484152445
2767,89511.41601905804
2768,135642.40780627378
2769,134335.1742458798
2770,141008.1559334581
2771,107003.47572080155
2772,109020.44937835378
2773,155368.94277235828
2774,141096.48111001131
2775,105618.61583227567
2776,146881.44758995602
2777,175155.4048948277
2778,104020.43541768713
2779,123781.82112933874
2780,103599.13579320008
2781,100796.30580645126
2782,108891.9794777224
2783,100562.61530182126
2784,123517.5958330164
2785,136835.59751003204
2786,69814.16902445597
2787,111313.30448002883
2788,77280.95314840597
2789,158650.15072160668
2790,97430.38396978787
2791,95894.23836590664
2792,54591.72867697432
2793,117572.65563143158
2794,91070.64147837444
2795,123358.52838134723
2796,101790.72653555739
2797,198675.4497610746
2798,108522.69419293052
2799,97169.58253660338
2800,74418.5109894568
2801,104954.18127868489
2802,124512.47556063857
2803,185872.08873723078
2804,120703.07546572521
2805,99858.55430339929
2806,86744.4363223747
2807,130621.95083086264
2808,147027.36345198212
2809,126013.94712989815
2810,121240.1473614323
2811,160386.0098480054
2812,167159.54801930676
2813,171922.19285062584
2814,173784.47936458408
2815,92138.20462798144
2816,207965.17047506056
2817,165587.85610607002
2818,133736.25794799026
2819,221067.4285300622
2820,139107.55890792186
2821,108130.51785591934
2822,163563.19726829694
2823,340645.21169426164
2824,167706.37943574283
2825,153994.29445025223
2826,138906.23261953006
2827,130008.05225446029
2828,207940.43947607707
2829,233760.2674625643
2830,234404.42596057442
2831,175023.91165407773
2832,246367.65259565145
2833,280903.6369052453
2834,223846.38209875056
2835,219852.3326132153
2836,190989.10881975907
2837,171377.51247211525
2838,153738.26570188315
2839,171131.19576836427
2840,208623.23069353076
2841,198597.71276184244
2842,226709.568074618
2843,145370.7281959778
2844,168754.88690283147
2845,126224.27245376552
2846,199606.22031639123
2847,219453.70366731638
2848,211828.3293930126
2849,196418.96938554582
2850,270041.2333299093
2851,205309.1228106363
2852,243884.11403958118
2853,246238.4590940343
2854,137517.07013835397
2855,206875.09717423792
2856,201419.2560405656
2857,190591.31833239915
2858,201914.73701825395
2859,116346.08334845424
2860,122547.39997104219
2861,117168.69813169044
2862,189616.99854744785
2863,128447.30897114148
2864,266214.5398769411
2865,151435.17261555968
2866,127498.49591279526
2867,103826.5800497755
2868,104163.23616212032
2869,95704.06330455681
2870,103474.51465437595
2871,85268.73896561404
2872,67957.65724098383
2873,97454.53163556039
2874,122706.49347053391
2875,112586.5443559144
2876,158425.41255593175
2877,138058.3030881104
2878,150811.74405131588
2879,137457.0484473101
2880,101298.91226610154
2881,133597.7156891341
2882,181049.24243010452
2883,219435.2984211474
2884,175618.99406748003
2885,166143.86807005698
2886,250159.0597918201
2887,101579.63131399678
2888,144645.3294785307
2889,64177.79863762331
2890,86893.55028915877
2891,144969.8062871315
2892,39830.37097365396
2893,69149.11383312475
2894,38750.566488900666
2895,306236.7419800471
2896,266882.68768293667
2897,191407.33837141035
2898,145303.01342318198
2899,206379.0823236683
2900,164650.48526726745
2901,174091.3950685563
2902,159949.7440294183
2903,333604.7756227918
2904,341755.11157003255
2905,40731.01158895772
2906,209148.40031883476
2907,106490.17050186156
2908,128926.10957474214
2909,140817.06329269923
2910,78836.70445250558
2911,82487.28223607621
2912,150520.59652049813
2913,76233.53741834039
2914,73866.06356904673
2915,81779.1071412146
2916,81075.21506967704
2917,174945.76888120003
2918,118051.1138014482
2919,224647.29375970276
